2023-09-15 13:12:12,982 INFO    StreamThr :1703452 [internal.py:wandb_internal():86] W&B internal server running at pid: 1703452, started at: 2023-09-15 13:12:12.981492
2023-09-15 13:12:15,433 DEBUG   HandlerThread:1703452 [system_monitor.py:probe():210] {'os': 'Linux-5.4.0-159-generic-x86_64-with-glibc2.10', 'python': '3.8.0', 'heartbeatAt': '2023-09-15T13:12:15.403579', 'startedAt': '2023-09-15T13:12:12.960713', 'docker': None, 'cuda': '10.2.89', 'args': ('config/train_gpt2.py', '--optim=eva', '--eva_lr=1.0', '--lr_s=cos', '--warmup_iters=1000', '--eva_kl_clip=0.0001', '--eva_damping=0.03'), 'state': 'running', 'program': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:kkkjj-d/nanoGPT-eva.git', 'commit': 'eba36e84649f3c6d840a93092cb779a260544d08'}, 'email': '1262670315@qq.com', 'root': '/home/yxdong/nano-gpt-test/nanoGPT-eva', 'host': 'gpu16', 'username': 'yxdong', 'executable': '/home/yxdong/anaconda3/envs/dyx-py38/bin/python', 'cpu_count': 40, 'cpu_count_logical': 80, 'cpu_freq': {'current': 1012.2629124999997, 'min': 800.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3485.472, 'min': 800.0, 'max': 3900.0}, {'current': 800.026, 'min': 800.0, 'max': 3900.0}, {'current': 799.952, 'min': 800.0, 'max': 3900.0}, {'current': 800.934, 'min': 800.0, 'max': 3900.0}, {'current': 800.706, 'min': 800.0, 'max': 3900.0}, {'current': 800.0, 'min': 800.0, 'max': 3900.0}, {'current': 800.528, 'min': 800.0, 'max': 3900.0}, {'current': 800.234, 'min': 800.0, 'max': 3900.0}, {'current': 800.608, 'min': 800.0, 'max': 3900.0}, {'current': 800.232, 'min': 800.0, 'max': 3900.0}, {'current': 2073.498, 'min': 800.0, 'max': 3900.0}, {'current': 800.985, 'min': 800.0, 'max': 3900.0}, {'current': 1065.696, 'min': 800.0, 'max': 3900.0}, {'current': 800.008, 'min': 800.0, 'max': 3900.0}, {'current': 800.0, 'min': 800.0, 'max': 3900.0}, {'current': 839.363, 'min': 800.0, 'max': 3900.0}, {'current': 800.477, 'min': 800.0, 'max': 3900.0}, {'current': 800.624, 'min': 800.0, 'max': 3900.0}, {'current': 800.489, 'min': 800.0, 'max': 3900.0}, {'current': 800.925, 'min': 800.0, 'max': 3900.0}, {'current': 801.101, 'min': 800.0, 'max': 3900.0}, {'current': 800.463, 'min': 800.0, 'max': 3900.0}, {'current': 800.211, 'min': 800.0, 'max': 3900.0}, {'current': 800.3, 'min': 800.0, 'max': 3900.0}, {'current': 800.125, 'min': 800.0, 'max': 3900.0}, {'current': 800.586, 'min': 800.0, 'max': 3900.0}, {'current': 800.248, 'min': 800.0, 'max': 3900.0}, {'current': 800.429, 'min': 800.0, 'max': 3900.0}, {'current': 800.895, 'min': 800.0, 'max': 3900.0}, {'current': 799.907, 'min': 800.0, 'max': 3900.0}, {'current': 800.911, 'min': 800.0, 'max': 3900.0}, {'current': 800.193, 'min': 800.0, 'max': 3900.0}, {'current': 800.19, 'min': 800.0, 'max': 3900.0}, {'current': 800.272, 'min': 800.0, 'max': 3900.0}, {'current': 800.32, 'min': 800.0, 'max': 3900.0}, {'current': 801.011, 'min': 800.0, 'max': 3900.0}, {'current': 800.255, 'min': 800.0, 'max': 3900.0}, {'current': 814.361, 'min': 800.0, 'max': 3900.0}, {'current': 3264.628, 'min': 800.0, 'max': 3900.0}, {'current': 3261.672, 'min': 800.0, 'max': 3900.0}, {'current': 3628.35, 'min': 800.0, 'max': 3900.0}, {'current': 800.663, 'min': 800.0, 'max': 3900.0}, {'current': 800.423, 'min': 800.0, 'max': 3900.0}, {'current': 800.78, 'min': 800.0, 'max': 3900.0}, {'current': 800.822, 'min': 800.0, 'max': 3900.0}, {'current': 800.699, 'min': 800.0, 'max': 3900.0}, {'current': 800.6, 'min': 800.0, 'max': 3900.0}, {'current': 800.895, 'min': 800.0, 'max': 3900.0}, {'current': 800.522, 'min': 800.0, 'max': 3900.0}, {'current': 800.715, 'min': 800.0, 'max': 3900.0}, {'current': 2100.0, 'min': 800.0, 'max': 3900.0}, {'current': 800.409, 'min': 800.0, 'max': 3900.0}, {'current': 864.358, 'min': 800.0, 'max': 3900.0}, {'current': 800.656, 'min': 800.0, 'max': 3900.0}, {'current': 974.067, 'min': 800.0, 'max': 3900.0}, {'current': 800.255, 'min': 800.0, 'max': 3900.0}, {'current': 800.261, 'min': 800.0, 'max': 3900.0}, {'current': 801.043, 'min': 800.0, 'max': 3900.0}, {'current': 800.008, 'min': 800.0, 'max': 3900.0}, {'current': 800.745, 'min': 800.0, 'max': 3900.0}, {'current': 800.008, 'min': 800.0, 'max': 3900.0}, {'current': 800.14, 'min': 800.0, 'max': 3900.0}, {'current': 800.913, 'min': 800.0, 'max': 3900.0}, {'current': 800.154, 'min': 800.0, 'max': 3900.0}, {'current': 800.465, 'min': 800.0, 'max': 3900.0}, {'current': 800.797, 'min': 800.0, 'max': 3900.0}, {'current': 800.711, 'min': 800.0, 'max': 3900.0}, {'current': 799.833, 'min': 800.0, 'max': 3900.0}, {'current': 800.954, 'min': 800.0, 'max': 3900.0}, {'current': 800.432, 'min': 800.0, 'max': 3900.0}, {'current': 801.196, 'min': 800.0, 'max': 3900.0}, {'current': 800.672, 'min': 800.0, 'max': 3900.0}, {'current': 801.016, 'min': 800.0, 'max': 3900.0}, {'current': 800.053, 'min': 800.0, 'max': 3900.0}, {'current': 800.868, 'min': 800.0, 'max': 3900.0}, {'current': 800.747, 'min': 800.0, 'max': 3900.0}, {'current': 800.264, 'min': 800.0, 'max': 3900.0}, {'current': 854.839, 'min': 800.0, 'max': 3900.0}, {'current': 3690.628, 'min': 800.0, 'max': 3900.0}, {'current': 3693.666, 'min': 800.0, 'max': 3900.0}], 'disk': {'total': 686.5967483520508, 'used': 168.63658905029297}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 503.28995513916016}}
2023-09-15 13:12:15,433 INFO    HandlerThread:1703452 [system_monitor.py:probe():211] Finished collecting system info
2023-09-15 13:12:15,433 INFO    HandlerThread:1703452 [system_monitor.py:probe():214] Publishing system info
2023-09-15 13:12:15,433 DEBUG   HandlerThread:1703452 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-09-15 13:12:15,435 DEBUG   HandlerThread:1703452 [system_info.py:_save_pip():67] Saving pip packages done
2023-09-15 13:12:15,435 DEBUG   HandlerThread:1703452 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-09-15 13:12:15,467 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_created():272] file/dir created: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/conda-environment.yaml
2023-09-15 13:12:15,468 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_created():272] file/dir created: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/requirements.txt
2023-09-15 13:12:15,468 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_created():272] file/dir created: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-summary.json
2023-09-15 13:12:18,361 DEBUG   HandlerThread:1703452 [system_info.py:_save_conda():86] Saving conda packages done
2023-09-15 13:12:18,366 INFO    HandlerThread:1703452 [system_monitor.py:probe():216] Finished publishing system info
2023-09-15 13:12:18,373 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:18,374 DEBUG   SenderThread:1703452 [sender.py:send():369] send: files
2023-09-15 13:12:18,375 INFO    SenderThread:1703452 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-09-15 13:12:18,387 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:12:18,389 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:12:18,466 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/conda-environment.yaml
2023-09-15 13:12:18,467 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_created():272] file/dir created: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-metadata.json
2023-09-15 13:12:19,261 DEBUG   SenderThread:1703452 [sender.py:send():369] send: telemetry
2023-09-15 13:12:24,263 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:29,264 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:33,390 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:12:33,391 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:12:33,510 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: partial_history
2023-09-15 13:12:33,670 DEBUG   SenderThread:1703452 [sender.py:send():369] send: history
2023-09-15 13:12:33,671 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: summary_record
2023-09-15 13:12:33,676 INFO    SenderThread:1703452 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-09-15 13:12:34,483 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-summary.json
2023-09-15 13:12:34,484 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_created():272] file/dir created: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/output.log
2023-09-15 13:12:34,677 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:36,487 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/output.log
2023-09-15 13:12:37,191 ERROR   wandb-upload_0:1703452 [internal_api.py:upload_file():2192] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/dynamic_x/owt/vil8tc1l/wandb-metadata.json?Expires=1694869938&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=VaHKCrIKzOmrxbOYW2nnVPAwUAlux4E5QUFzSMu01kXx%2BJbQUqI2OuRUX6oN2fOY1WUxuvlBmJ7Ci46ssxopsV%2F5lUKHJAV8reHug2fzyWT4jgXzumyGnhgDu3lFYh%2FO8b6jQk%2BO7i12yO4qF0cBFcvirrRakqLMLcagVPwOyIUIp7ZUih7cHy39N8fADQ2MLeo6GdVMaK%2BV9QcE9AXEvDKeXUmqGgZdFXx6TMQmQ1ZGFYa9%2BFv1UTat0Fko8zraR55xnkwEljHzTILPVnpzwqmg2cQoI%2BnEhGPUr9Kb32Xfa%2BoskK%2FYZiQkPr%2BmhtECnYSC5pNnNogx%2FzFvWg9Ciw%3D%3D: ('Connection aborted.', OSError(0, 'Error'))
2023-09-15 13:12:37,191 ERROR   wandb-upload_0:1703452 [internal_api.py:upload_file():2194] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '10130'}
2023-09-15 13:12:37,191 ERROR   wandb-upload_0:1703452 [internal_api.py:upload_file():2196] upload_file response body: 
2023-09-15 13:12:38,722 INFO    wandb-upload_0:1703452 [upload_job.py:push():133] Uploaded file /tmp/tmppju7qx2ywandb/7orz9nbj-wandb-metadata.json
2023-09-15 13:12:39,679 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:40,945 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: partial_history
2023-09-15 13:12:40,947 DEBUG   SenderThread:1703452 [sender.py:send():369] send: history
2023-09-15 13:12:40,948 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: summary_record
2023-09-15 13:12:40,954 INFO    SenderThread:1703452 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-09-15 13:12:41,494 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-summary.json
2023-09-15 13:12:42,496 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/output.log
2023-09-15 13:12:44,961 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:46,501 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/config.yaml
2023-09-15 13:12:48,387 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:12:48,387 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:12:51,697 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:12:56,698 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:01,699 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:03,387 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:13:03,388 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:13:07,643 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:12,644 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:15,363 DEBUG   SystemMonitor:1703452 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-15 13:13:15,369 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:13:18,373 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:18,387 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:13:18,388 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:13:23,753 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:28,754 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:33,387 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:13:33,388 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:13:34,216 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:39,217 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:44,219 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:45,374 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:13:48,388 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:13:48,389 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:13:49,516 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: partial_history
2023-09-15 13:13:49,517 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:49,519 DEBUG   SenderThread:1703452 [sender.py:send():369] send: history
2023-09-15 13:13:49,519 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: summary_record
2023-09-15 13:13:49,522 INFO    SenderThread:1703452 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-09-15 13:13:49,566 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-summary.json
2023-09-15 13:13:50,568 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/output.log
2023-09-15 13:13:54,525 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:13:59,526 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:03,388 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:14:03,389 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:14:04,667 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:09,668 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:14,669 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:15,378 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:14:18,388 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:14:18,389 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:14:19,713 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:24,715 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:29,716 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:33,391 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:14:33,393 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:14:35,689 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:40,691 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:45,383 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:14:46,386 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:48,389 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:14:48,390 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:14:51,724 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:56,725 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:14:58,765 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: partial_history
2023-09-15 13:14:58,768 DEBUG   SenderThread:1703452 [sender.py:send():369] send: history
2023-09-15 13:14:58,768 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: summary_record
2023-09-15 13:14:58,773 INFO    SenderThread:1703452 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-09-15 13:14:59,712 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-summary.json
2023-09-15 13:15:00,714 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/output.log
2023-09-15 13:15:01,775 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:03,389 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:15:03,390 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:15:07,724 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:12,725 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:15,387 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:15:18,389 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:15:18,390 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:15:19,651 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:24,651 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:29,653 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:33,390 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:15:33,391 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:15:35,320 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:40,322 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:45,323 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:45,392 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:15:48,389 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:15:48,391 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:15:50,709 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:15:55,710 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:00,712 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:03,390 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:16:03,391 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:16:05,774 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:08,305 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: partial_history
2023-09-15 13:16:08,307 DEBUG   SenderThread:1703452 [sender.py:send():369] send: history
2023-09-15 13:16:08,307 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: summary_record
2023-09-15 13:16:08,312 INFO    SenderThread:1703452 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-09-15 13:16:08,856 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/wandb-summary.json
2023-09-15 13:16:10,861 INFO    Thread-12 :1703452 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/yxdong/nano-gpt-test/nanoGPT-eva/wandb/run-20230915_131212-vil8tc1l/files/output.log
2023-09-15 13:16:11,314 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:15,396 DEBUG   SenderThread:1703452 [sender.py:send():369] send: stats
2023-09-15 13:16:16,399 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:18,391 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
2023-09-15 13:16:18,391 DEBUG   SenderThread:1703452 [sender.py:send_request():396] send_request: stop_status
2023-09-15 13:16:22,322 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:27,323 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:32,324 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: status_report
2023-09-15 13:16:33,390 DEBUG   HandlerThread:1703452 [handler.py:handle_request():144] handle_request: stop_status
